producto_id,titulo,marca,precio_actual,precio_original,descuento_porcentaje,tiene_descuento,url,imagen_url,pagina,fecha_scraping,grupo,responsable
,Celular Adulto Mayor Senior Tercera Edad Bt Teléfono,Celular,55000,,0,False,https://www.mercadolibre.cl/celular-adulto-mayor-senior-tercera-edad-bt-telefono/up/MLCU2965142896#polycard_client=search-desktop&search_layout=grid&position=11&type=product&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a&wid=MLC1569327207&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_943768-MLC92296157546_092025-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
,Ulefone Armor X31 Pro 5g Dual Sim Teléfono Resistente Android 15 Smartphone 6.56 16gb Ram 256gb Rom Cámara Nocturna 6050mah Nfc Negro,Ulefone,437769,437769.0,43,True,https://www.mercadolibre.cl/ulefone-armor-x31-pro-5g-dual-sim-telefono-resistente-android-15-smartphone-656-16gb-ram-256gb-rom-camara-nocturna-6050mah-nfc-negro/p/MLC48915655#polycard_client=search-desktop&search_layout=grid&position=12&type=product&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a&wid=MLC3455179472&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_641857-MLA102130571462_122025-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
,Teléfono Oppo Reno14 F 5G 12+256GB Verde Smartphone Cph2743,Teléfono,569990,569990.0,25,True,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=mKMFfexis0lqse0wh786V4ieyysp1jvlEHqdVWvX5DnLkchMJpND%2BUnm2wfPnVLlj5YUSUsHS6klpgjkq24V309XLF8iexplhsT3YN1rB%2BY5V7foehLkwQakXgiWpsVZuWJ4aB91Vozh%2Bz%2FHxmxFvGSMAZsTc7JvkbvYH2gt%2BAdEsrp6n2ombqgqQqF9skJpgiRxgI3Egrr0h8LkWcq5WdQ%2FAcszToNf2hRVGiD6zBEtAA8JfydKxaX09ZYNggWXLIba1MQSwLTkmeK%2BDa%2Fpt0kl56HtHnwJXhlV5byJRQq3dNSYG6Ygl35pdkEX4YXCeW%2Fa8dfFyEJm7gpbRxUugHqdIbW1ZXCLrdZK1A46EMJlvxzGXOEsPKB6%2FOqK%2Bi6OTRWHlUqnA7bssgw%2FE7wmRG1G9EQRo8VmMRiFx2ocu5X2SaVvOF%2BFZBsaTpDctDyQi3AKBZOdUlayx3Q%2BJoydlUqc%2FrkRaVrt%2BUXVREDBYb5U1hGgzfnQ2j7SKDgbdcWYRd9RkKjvCAS7wWvO4olo%2Fpus1x3a7e7%2B4WZEwJC7CO6bkXd5yVRv%2FKXH6zjnz%2B6n5eenWbKV2NF31tM3rPt4ejxpGm2tDGLCaljBIgagoKeSnZEBmxW6sXEydzwjVLULx9nzw4Tcl5GDeH0hYniel6Oar%2BaA4UpIPKDS4zTyaDcHwEImL6jSiYzPXTTbsrpKbfUso7VbDgDIzNfsFev4%2BcT6S%2B%2B3MaURJxXW%2FOWgf60%2B7MkG0Eni10qLGHykLrb6WjBGRzBJczHpuFb%2BnaUk%2F8GTIUrWVtIPfquHgsyfTl3DCbd9p%2BGSi1nessBMFhyLLBsqieUAUoI3gGg1GVLv3ZQy8LuR5cjFpmBkJ4W6GYmq8tn%2FACuEltyvVbruvnDTGA2ua7DWTVHqurO90JOP30NFga2XrMM8w46%2FbtLBNP18mXUwYVx4sZ0BdGzqws9X#polycard_client=search-desktop&is_advertising=true&searchVariation=MLC53823914&backend_model=search-backend&search_layout=grid&position=13&type=pad&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a&wid=MLC3807287652&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_917873-MLA110436830739_042026-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
,Envío Rápido S25 Ultra Smartphone 4+64gb Con Lápiz Óptico,Envío,116455,116455.0,37,True,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=QUzTvNXBNlg7VcsAy4SMFSE3VIGGlH3or6cyVnymMpn2WDU%2FRK3d%2FnwBvgwZnYYOmHl8YEXHvhosRvyKXYRgyAc%2Fw7PuqAe3ciqejdWNWqjYufe%2B3M58%2Bo1wxCSLoaWINL7xX6JZNyZx2QASzRD%2B95tMpdoEs40jm%2FdBCBPwwy2GUquhXwCcGLgH0ly5eClNlQTDYc%2FZ2jOj%2Ba17ESedV18ZjXl9vuiUrKdW3vhUNyEVZuoDUaP1pUK8S5SdxQ3%2Fw%2F0tLWpWGOy7bc15pn5b7rCxuD5oVEuCTEhv5Plw8OTFGy0XHUkHmjkenyQjcwiwhkDd2lr2UKspM5aVBy%2BY0CHnYNwL8EU1tdG18CSG3C1qOnc77eEq6xWV3yZ6C9KT%2Fm34NRsJrJEIeZBkFDIHu4vdvPKVBGRAwa8cZI%2FuKFaoCBwrRALd0GhzUA6LSMqL3Cj5s39T%2FijV5%2F7hZ1e3yx1DJqjk2oo7G4M6QL4Cfakkl2SqwqUGyBKndFluHQy5alZJxNIMHiQuc03FQ%2BiUuRFDanbc45qjVLzJh0oL5MwdyXZ4lgzXj3r6xIOy65QeGAst3CfvqVg6nRcERsUoFqx9M9N9p4Ppba5alUBDK86cQwRPkIbWYphtP%2BPfU2SWR0Yjhu35T1RJATfe5BzQ9zK6XL8Fg4PBXGDhFC5AU%2BB5MDOcLR20rbNbFTKURhXjanOEMnhcklppezpU%2FNcmd5pcYFW3pTuoL4ZP86ghgqUtaqV7T8RgOYl13NMGoBRQIdHJGNeoKVnhRi96mM7bDm3sLB1uLGer54ce6DvKwA42wF0zgDvinhKCXPxmod1GVT%2FFeOsvOa40MRm232MROWtX7Rbgmn2KyXKL4BUfaefyVm3MtkgAAj6cJA3234NWvcMxlcIxpnYx3Yx3JtkSiESlvJAU64RJfO%2By3uj4MMNKhJaGOW085yYqnxZ7rzc%3D&searchVariation=192936549719#polycard_client=search-desktop&is_advertising=true&searchVariation=192936549719&backend_model=search-backend&search_layout=grid&position=14&type=pad&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a,https://http2.mlstatic.com/D_Q_NP_2X_868099-CBT105775262846_022026-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
MLC-3037192742-ulefone-armor-30-pro-5g-telefono-rugged-dual-sim-smartphone-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a,Ulefone Armor 30 Pro 5g Teléfono Rugged Dual Sim Smartphone,Ulefone,731038,731038.0,40,True,https://articulo.mercadolibre.cl/MLC-3037192742-ulefone-armor-30-pro-5g-telefono-rugged-dual-sim-smartphone-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a,https://http2.mlstatic.com/D_Q_NP_2X_630749-CBT84700783522_052025-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
,Suporte Giratório Dobrável Para Ventosa Magnética A H,Suporte,3616,3616.0,9,True,https://www.mercadolibre.cl/suporte-giratorio-dobravel-para-ventosa-magnetica-a/p/MLC2037058074#polycard_client=search-desktop&search_layout=grid&position=16&type=product&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a&wid=MLC1789105285&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_629659-MLC101568823699_122025-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
,Celular Adulto Mayor Senior Tercera Edad Teléfono Móvil Bt,Celular,73700,73700.0,17,True,https://www.mercadolibre.cl/celular-adulto-mayor-senior-tercera-edad-telefono-movil-bt/up/MLCU918270982#polycard_client=search-desktop&search_layout=grid&position=17&type=product&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a&wid=MLC2688170886&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_833940-MLC94074923257_102025-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
,"Soporte Para Celular Moto Y Bicicleta, Base Porta Werew",Soporte,4357,4357.0,70,True,https://www.mercadolibre.cl/soporte-para-celular-motobicicleta-base-porta-telefono/p/MLC2030426237#polycard_client=search-desktop&search_layout=grid&position=18&type=product&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a&wid=MLC1927409839&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_942335-CBT90673777488_082025-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
,Jykl Sjsj Teléfonos Inteligentes Android Baratos S24ultra,Jykl,49160,,0,False,https://www.mercadolibre.cl/sj-android-celulares-s24-ultra-50-pulgadas-barato-ram1gb-y-rom8gb-negro/p/MLC2027958986#polycard_client=search-desktop&search_layout=grid&position=19&type=product&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a&wid=MLC1890845887&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_998066-MLM92250022059_092025-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
,Mini Teléfono Inteligente Android Ultrapequeño Para Estudiar,Mini,29794,,0,False,https://www.mercadolibre.cl/znsj-mini-telefono-inteligente-android-ultrapequeno-para/p/MLC2048289698#polycard_client=search-desktop&search_layout=grid&position=20&type=product&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a&wid=MLC3896425360&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_887174-CBT96202579564_102025-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
,Teléfono Oppo Reno14 F 5G 12+256GB Verde Smartphone Cph2743,Teléfono,569990,569990.0,25,True,https://www.mercadolibre.cl/telefono-oppo-reno14-f-5g-12256gb-verde-smartphone-cph2743/p/MLC53823914#polycard_client=search-desktop&search_layout=grid&position=21&type=product&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a&wid=MLC3807287652&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_917873-MLA110436830739_042026-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
,Nothing Phone (3a) 12gb Ram 256gb Rom Teléfono 5g Smartphone Snapdragon 7s Gen 3 Octa Core 6.77'' Amoled Pantalla 120hz 3000 Nits Nfc Bluetooth 5.4 Color BL,Nothing,499990,,0,False,https://www.mercadolibre.cl/nothing-phone-3a-12gb-ram-256gb-rom-telefono-5g-smartphone-snapdragon-7s-gen-3-octa-core-677-amoled-pantalla-120hz-3000-nits-nfc-bluetooth-54-color-bl/p/MLC50911062#polycard_client=search-desktop&search_layout=grid&position=22&type=product&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a&wid=MLC3523322960&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_612847-MLA99994334364_122025-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
,Rx Mini Smartphone Android Ultrapequeño Para Estudiantes.,Rx,38071,,0,False,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=tlBKRl4YtUO4mGOL9Qo0ITAF%2FLGTFj5pMGdXoQyk0mGqiPEbZ5uzBDz426aX3ZaBexTwGAad1UoBKk3ad63p0y%2FwrWUgofh5AkGRPe36i0iSYdO5Yv1k2reqg47ML%2F1trleK6LLT9WQjR0sVD38BDp4MJYnxj5Q4kUDuCLNW5QWno1FMFKl5YOMdXzwpOGWRcyIrvmKPzMtq9lFXC6liUxX7pezR6nchZlFgCoL7pBgkH%2FLFNOKXBuOZQsu7Hum8tAyprmM%2BsCiiqLOm9xPUvj7x4RvH2JKg37xqHIrVp0yo8mOn3upsteoaFThmpCSBe6AUTNXeBZGHA8agag2LmjjjctvtEivyzTFzA4%2FZNAsr6TFwYMY6Rd6zmYz6PblANW%2FtgwQGdkezw55Bfz8OnXcnHj7yD3Mm4BTtPg8pRpdExD%2Blz8eQSiW%2FEYbr7wQMGK1EMgpuQM3PMwS8fxzoM%2BipB0i1Cmw0XgQpVtAJko0Il%2F3WSE3RgQnUJpNmW3elCnZjMi295fKJxwakoogqtb%2Bo0fbeRqtziKQfSuVnZ26PpPBsDdn%2FwvGbsF9ijI5sTLM3pnGy0z3Uru9HuzENxrmn0NMr9p9oSWNS5wSuS0U8NNIoxRedVy0P84Bfti2QHqkVNg7%2FZhEvm2uCvckwy%2BjI6J2aLCTTf9Nj4g9ava6dnwmBdWRpmtrbse9rHztvDpADPMMVKNFfGAM76zvyijl4ury4mB5T2odGO3QkFWss3swSLErwk3Sv%2BEPt6FtxyGYuPDoBkFExBfijUgjGaWxfwP0eMnFNEEMS1zAlY6kN%2B9dIl9AjDX8Je2EygJRxFC3sH4SQgSYkeU9%2FcLWRoMq5OS%2FPS8RjUDIPTnqGsbXGgG528alfLZS1h3KLEDfMA9Er4F7bMeAXL%2FX71pfH48dBjLA3P74j7f1lPEArtZRoAVjMpofwaCo6kE%2FGhQ%3D%3D&searchVariation=184750061148#polycard_client=search-desktop&is_advertising=true&searchVariation=184750061148&backend_model=search-backend&search_layout=grid&position=23&type=pad&tracking_id=c309ef48-ec4f-43f4-b106-c338996d370a,https://http2.mlstatic.com/D_Q_NP_2X_865305-CBT90122410367_082025-E.webp,1,2026-04-22T01:32:41.819510,E-Commerce,Valentina
