producto_id,titulo,marca,precio_actual,precio_original,descuento_porcentaje,tiene_descuento,url,imagen_url,pagina,fecha_scraping,grupo,responsable
,Celular Adulto Mayor Senior Tercera Edad Bt Teléfono,Celular,55000,,0,False,https://www.mercadolibre.cl/celular-adulto-mayor-senior-tercera-edad-bt-telefono/up/MLCU2965142896#polycard_client=search-desktop&search_layout=grid&position=11&type=product&tracking_id=75e845fc-8d3f-491c-941e-e72162a8d1e8&wid=MLC1569327207&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_943768-MLC92296157546_092025-E.webp,1,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Ulefone Armor X31 Pro 5g Dual Sim Teléfono Resistente Android 15 Smartphone 6.56 16gb Ram 256gb Rom Cámara Nocturna 6050mah Nfc Negro,Ulefone,437769,437769.0,43,True,https://www.mercadolibre.cl/ulefone-armor-x31-pro-5g-dual-sim-telefono-resistente-android-15-smartphone-656-16gb-ram-256gb-rom-camara-nocturna-6050mah-nfc-negro/p/MLC48915655#polycard_client=search-desktop&search_layout=grid&position=12&type=product&tracking_id=75e845fc-8d3f-491c-941e-e72162a8d1e8&wid=MLC3455179472&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_641857-MLA102130571462_122025-E.webp,1,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Teléfono Oppo Reno14 F 5G 12+256GB Verde Smartphone Cph2743,Teléfono,569990,569990.0,25,True,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=vwWJQz2ffDY01RAuqN6v9EXUXiAUqiOK4Lcl%2FYzarmjJEPWQe2%2F5kTM%2BJQ1RASVvHx8iIJH7rxO9G07y%2FgPMjNuzB79o6XsKCqs2txLqeX3RT2jLsufnppISHufuuBN5YifDCz0SxLKBAakTN5genxaIhGy5FS5Aedw7A9VYFtGc6trtIn1J6XYIBPyFKE7rVMX1ygLvTpqlpcwz1hqRNnCWf937TBaHPg9OuqKBWiZxdlwZHXu1TxAMqgeRmc8OEiei%2BaFUDZxwwwg7X6IXfGOlHRtuwGQT%2Fbhu8TFMsHwIDfABMSN3vM1Sk0bidUlhskV8nFwmB7uEhz7IGQN%2BUAToKEDY%2Bcppl7lUOFIyeF%2F7VzedOfTT4MAxKo5xw3zrmIjCjS62UMpUh6LNKKQVpPJtuqK1MNZL6GR%2BhsYI8%2Ff5ZD1MiG3%2FeImoNgGnzCZJ4T5pjxzZE1m4Wd7%2BqDZCz%2B8myC9IGZ3JuHbilPCN2PMw3pYNVJekytDWU%2FAhdwQpCWcz6tqGOPh1nZ746xGqtsCAuHfGzrK7BDVfx37YJjQcYUf4TaihMImnq0fKxmkdGZHcrqKrgzjn8lh8vjUgnVX0zaSDzsFOzeo99wH8sE4hgJrRqXfaKK412H%2FMGGfHIh8z6IkFifdlS8GAAd75RZmOLrFeHw4gX2sUuaFNfP%2Byq32Ikri%2FF291LBjY06C1KdW%2Bo6xXmMHse183vNm%2Bpm1XZ%2BmzWG9PVAuFAqwWwJKLxRkZG2C3FN5JZfFgiOacbXnN02K8bcKzabcIVsZU58ow7Glf4ZBdvVFrsfKGhHoc1dKxsBSYBiNQ7eUOjjDcrzI8kYetjNKXEhyXt7r1J2%2FwZ4DlEDawhgwISdC6DEIyNWpHqfUcwVasilok04j%2B5gEGdSprk2bAgB07%2BgXUoxDqjxa6XegiWNd5ylnOUWix7WdGYym9K0FWQuWwL9OPIA%3D%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MLC53823914&backend_model=search-backend&search_layout=grid&position=13&type=pad&tracking_id=75e845fc-8d3f-491c-941e-e72162a8d1e8&wid=MLC3807287652&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_917873-MLA110436830739_042026-E.webp,1,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Rx Mini Smartphone Android Ultrapequeño Para Estudiantes.,Rx,38071,,0,False,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=RL3sicPpUtX8QyHQlOevpIQkT%2FkHZlk8wr%2FbHSAwXF2mlq1bNul8wIZgFGHbVFm0pEtVcYIiR0Qdsc4bZG9FOTLcQlBw%2BONbhW3bt0FBiLx1Oalj9XnBr1HJMxn3pJZgxS8mvjOMWrmrc6LTJ5rq2rABBZjuGZi6vaUcTVKAmanRg2eMSub6YyWZ5ChUfuzfaDgPnO2j1HP%2F%2BGmWWqbcBeqna%2BnB9m04GdhkJ2EZn%2FS%2F%2Buc6e4l9jJ%2FJ5oOnmJEeYDtiRujGGW8c%2B7Td4mcl6G0ExZqz57U77Wn%2FGUzkMglD01BHwxKfAVinkiSgkFQctWoc8s97ed6iHd43%2FwFD%2BQWqzBNMiVdMUZWV8HIB1TnWaqPIMp3tdq9QjRm6%2B%2BqfqjuZLXEaIcXOjSu5auybBIk4b5I0uiAAS8D0DkrZPBOqx0dpe7dxxISY4sazOmPRskwdXRr5tv4g5yRSygcYhqxsOgA1g7lfnaperTknM0iINzh3A34XnIBt4n6D1F%2B5hzVbvwsAM5OwjhilpwARGowjxVEq%2FAIIvjdmjucuwhNzpcN%2FeL1zB5GCM0248dFPTOR7%2FqJ7tBGCf5Pg2LrUg1vII3C6lkTADj0g8FFdLHqjDWsgj7hO3fRsytRyB6jOHVKmJhBF4ZlKRrIwUTNfK84XEnT%2FOWJ0K3%2Br0jQb7Rc0WpXv9EkfUpygiwAIwjfeGArdTKG9ZCwflcSj%2BGglPG5hUkDYlY7pvpYsvM3lhPvG6VcThEIod5MOeApnyu1b%2Fq3KLDbi6trCTdzGq01%2BsnGXAFZ9bYZl%2FpVh1c9LrGqgsps9PbasSoEhbOVUuswKVuDpgs5iFAazoDDXoGdxauwhsizgKU1jLu0SZfkZTJhyG5Tmq4Cl%2FBoig2VnGUPUtSgjhd27HAa19f9lZqfPNd8NtJszno5nCmD9r6%2BnHcnh9nt8xvlDhhTr8Uqekg%3D%3D&searchVariation=184750061148#polycard_client=search-desktop&is_advertising=true&searchVariation=184750061148&backend_model=search-backend&search_layout=grid&position=14&type=pad&tracking_id=75e845fc-8d3f-491c-941e-e72162a8d1e8,https://http2.mlstatic.com/D_Q_NP_2X_865305-CBT90122410367_082025-E.webp,1,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Envío Rápido S25 Ultra Smartphone 4+64gb Con Lápiz Óptico,Envío,116455,116455.0,37,True,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=E37ow8nnl2xk0gdItLQ8DesLBqq3MjwWT5loxLq6Jgdhb4g%2BumFqkWPVRJgfEQenNX2sfXYUTS6ayS0RD3vgTQUVHbMZm76jy6S6tu2rsZRUOI7sMwIOAmrmB%2BfQqqD3KjBt6hGGAcGwoX%2F2KX%2Fc6nmv0hoUkKyQqPMHHtzlqyhGWhjPIgoBnJ3JfEFMoR6Zvl33ODdb8dWeQfqs%2Fc9CzxC25RbKlJz12YmQqP717bCZH3WntYrR%2BG13PQsqwkCJnXkFcM6gZOBmkjfQPsCB8HcocJ1yOxd44kyLkRWRNTQX91DeIhvfnPHgTqU1LAZRU9qGjWMEY%2B6v%2FRERlVYMT7ULnJQliv6FX0JIm6PZVZe1cS7Kc2RydL8OxKepTyynsbLcRWTIYJ3clvgtwqY8uASxiFIjf72SXl8Da5A2iEpijgNHiVl3sD0rVfXBGdjlHetAbtz%2F38HO07HkcQfYlqQkEuU0bDUt76iowTKt48SO3Xx0T%2BPv3zgNe27EBq3U2yyyfFV1hJ8MVVU7jGLNudhooQQA5R2IBh5svNZ7Ac6gSMrD%2BqcrW1lAHiOjWrnn0QIPCAjuz92hHwkI%2FH5K6OZvMfWDTJ5Lx15cEeZzCaKWgD3tl0uooC3ZFhbmpi2eprxQZWVkDz%2F8S5BhT9l3n75ARka4uPhtr5ZlERRdvVB2KHJMu8b8npPBFsMvN%2BBGZH6l%2FKkx5F4FC6FAPprwAH6qykhCAcvYu2tn1ojIrLvC1Sr34MXFi7%2B7oOXRj7XG5BZJbbwa7OsdpqHrBbZt9mShrZWAdTIqD7nEfzk6EP3G6T1lWv9AtbpQE2cWZx4mBfuBXXc0ECEsn5%2Bh%2BKPZpXe8OgqfGsmB0JwNQyUNrYoyyxxckfbpgn0IddL%2B%2FE%2FfGQOgWBtbveHL42ULkNhBK1V5bb%2FLOle%2Ft1q1n%2B%2BbEzKXJF3zOOs3HWKhjUyA&searchVariation=192936549719#polycard_client=search-desktop&is_advertising=true&searchVariation=192936549719&backend_model=search-backend&search_layout=grid&position=15&type=pad&tracking_id=75e845fc-8d3f-491c-941e-e72162a8d1e8,https://http2.mlstatic.com/D_Q_NP_2X_868099-CBT105775262846_022026-E.webp,1,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Mini Teléfono Inteligente Android Ultra Pequeño Para Estudia,Mini,38357,,0,False,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=3h%2FPIfGO9ssfnEc5cF1RDk2dc8QlpGO6AQTOe6aqo9kESJhdXjOKaZscTffgsQ50MMwJvyudEimIHy42ZBX%2FZWpueTsYSJr9T%2FOoOn1v9ucI%2F83BW7UEE5ZAtNm6pAevcnvPgQZCzSa6eOMh9VeXfUVncuwL8mK2PiMYESX5TdpPsw8lSowY2WlPBMTTVjPrlYr5mZNYDCw%2FHDRom1ZA%2FeXzvqBvTPvxdbvJp7m9Xpt788ndC0C63lo9RdQS2azeJ6cbTab7yMZVIlb%2FoKRzexTRaKSl%2FdRDYe64Bldjf0B0CWGCn%2BMKsShX8IKM4a7rhe7yhAMOKR5s7nml5zVB8f4RTw2D3LS9q6AFJ%2BZT6P14MyVMB7Q5s%2Bs12cpJZVi%2FHNrmjlk8QHpIKCZs2vlM%2FlYpudaVRBBdMEqkW4PGRa5NV%2BYARJCnToFSbyqDGpseQNKaUmKN3%2FjdjA0ezq1WUlLcA5uGEI3Q5s8UJRlOLTqPpddQ2vITapquCivp4bEUl0MzMg8uLDvIDWgfqfgUhnbOBvpWZTJWC59hOG0qhwLZxK5yGsfqQkXVaVRcMjVsp6%2FQoD4Qi%2FCxtwonRcCr%2BDE0rrtf9rRaK8yKm%2FYvEFUTKtRnySYCvdu8CtGTNAbW6N3zgCEmr%2BoGiymkQhNbcA2QEUw7PDhMc%2FlAPLCG2FRFTIJo7pb4rG2nCs0IU4kPdmnSwprB0cnGT0ru5w55IRohhPKLr0FFROrMjf23ixJTqy0GwguL73JADkYCWCM1hLVOl0DuXPtaz4Du8NBxZFhqjAEP12oGx%2FSSksMl9oYRmtwx4u70ZIRZrHB6neWKVWZhMvl9%2FE4ZXKHK326SjoK0NCNngqzaV%2B6oPiIObg9nc8ug8HdwBHeNdqGQpK%2BicW68i39GSnOdUqS%2BSegohvulGXazOpbnpOwkwkVBcEL4OAlLRVOsNkYCf%2FpMEvWs1w%3D%3D&searchVariation=184361275406#polycard_client=search-desktop&is_advertising=true&searchVariation=184361275406&backend_model=search-backend&search_layout=grid&position=16&type=pad&tracking_id=75e845fc-8d3f-491c-941e-e72162a8d1e8,https://http2.mlstatic.com/D_Q_NP_2X_998498-CBT88393270749_072025-E.webp,1,2026-04-22T00:19:02.623400,E-Commerce,Valentina
MLC-3037192742-ulefone-armor-30-pro-5g-telefono-rugged-dual-sim-smartphone-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&tracking_id=75e845fc-8d3f-491c-941e-e72162a8d1e8,Ulefone Armor 30 Pro 5g Teléfono Rugged Dual Sim Smartphone,Ulefone,731038,731038.0,40,True,https://articulo.mercadolibre.cl/MLC-3037192742-ulefone-armor-30-pro-5g-telefono-rugged-dual-sim-smartphone-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&tracking_id=75e845fc-8d3f-491c-941e-e72162a8d1e8,https://http2.mlstatic.com/D_Q_NP_2X_630749-CBT84700783522_052025-E.webp,1,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Suporte Giratório Dobrável Para Ventosa Magnética A H,Suporte,3616,3616.0,9,True,https://www.mercadolibre.cl/suporte-giratorio-dobravel-para-ventosa-magnetica-a/p/MLC2037058074#polycard_client=search-desktop&search_layout=grid&position=18&type=product&tracking_id=75e845fc-8d3f-491c-941e-e72162a8d1e8&wid=MLC1789105285&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_629659-MLC101568823699_122025-E.webp,1,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Celular Adulto Mayor Senior Tercera Edad Teléfono Móvil Bt,Celular,73700,73700.0,17,True,https://www.mercadolibre.cl/celular-adulto-mayor-senior-tercera-edad-telefono-movil-bt/up/MLCU918270982#polycard_client=search-desktop&search_layout=grid&position=19&type=product&tracking_id=75e845fc-8d3f-491c-941e-e72162a8d1e8&wid=MLC2688170886&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_833940-MLC94074923257_102025-E.webp,1,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,"Soporte Para Celular Moto Bicicleta, Base Porta Argrfg",Soporte,4383,4383.0,70,True,https://www.mercadolibre.cl/soporte-para-celular-motobicicleta-base-porta-telefono/p/MLC2030426237#polycard_client=search-desktop&search_layout=grid&position=20&type=product&tracking_id=75e845fc-8d3f-491c-941e-e72162a8d1e8&wid=MLC3880187290&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_942335-CBT90673777488_082025-E.webp,1,2026-04-22T00:19:02.623400,E-Commerce,Valentina
