producto_id,titulo,marca,precio_actual,precio_original,descuento_porcentaje,tiene_descuento,url,imagen_url,pagina,fecha_scraping,grupo,responsable
,Celular Adulto Mayor Senior Tercera Edad Bt Teléfono,Celular,55000,,0,False,https://www.mercadolibre.cl/celular-adulto-mayor-senior-tercera-edad-bt-telefono/up/MLCU2965142896#polycard_client=search-desktop&search_layout=grid&position=10&type=product&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC1569327207&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_943768-MLC92296157546_092025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Ulefone Armor X31 Pro 5g Dual Sim Teléfono Resistente Android 15 Smartphone 6.56 16gb Ram 256gb Rom Cámara Nocturna 6050mah Nfc Negro,Ulefone,437769,437769.0,43,True,https://www.mercadolibre.cl/ulefone-armor-x31-pro-5g-dual-sim-telefono-resistente-android-15-smartphone-656-16gb-ram-256gb-rom-camara-nocturna-6050mah-nfc-negro/p/MLC48915655#polycard_client=search-desktop&search_layout=grid&position=11&type=product&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC3455179472&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_641857-MLA102130571462_122025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
MLC-3037192742-ulefone-armor-30-pro-5g-telefono-rugged-dual-sim-smartphone-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d,Ulefone Armor 30 Pro 5g Teléfono Rugged Dual Sim Smartphone,Ulefone,731038,731038.0,40,True,https://articulo.mercadolibre.cl/MLC-3037192742-ulefone-armor-30-pro-5g-telefono-rugged-dual-sim-smartphone-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d,https://http2.mlstatic.com/D_Q_NP_2X_630749-CBT84700783522_052025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Teléfono Oppo Reno14 F 5G 12+256GB Verde Smartphone Cph2743,Teléfono,569990,569990.0,25,True,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=%2Bbt2%2BjVLt6DEkalmzYpLZTHkJ3r0u56QRDvt8m0eNGAk%2FTZADEa6HWIzd5yuOtb5ZcF0UWGb2JnyxzdyAkCitSqwjWRDw9mAuRQnvnWv3KaJUybAFMdbjJF%2FC8HaKDci8Zs7vU4kuqfnOmKvpCEDdD2YQfhFpgQCfcf0NUIsj4RFdwqgUfJvr0r9BiDdotbxOGqpNoPjkNMZS2hkSOmry9vEx%2FuKcTj7nnpXug8g7AiZX1SPe6O%2FJAfU31RhkGR2tcxryn39It2C3m8s3VkRTC8uLYtrrEeWyT3EYyUoUN1vf0yCMfhBgov3NWUWWgLv5Pmj7TONBEv0G2e1oT4748RtQdOapY3Z41jAaCwjmco2yyhEgBwujCCsmkJpzmZSlIXP%2BAPtlHxvXn3GvnJw0Sp3zsEZNdygLpKy5PTPmI28TzJsOPV7kMKQdFP9z%2Fw0xB%2F4CuQKt0vqpNr7DQxyzgUtQ5djBsoTmOzM8jjnUrJQhFpxqZp0T6oZc9z5JQ4BUJfX%2BkC6SZGUlcn%2FkKsbwchijz6B%2BFsqmeRo3wLf2GN1NAXlvfqRWgoqBRHtURzLpxqlYMV1jzijkKzBKIuHLo%2B2O6HQiwoeMTFPfuwS4q2NnG8iEa5qrlNZObIpaavrB4RpNdrJBY2XREV%2BAz1MatitkvNANCt7yh759ju1n5rMj%2Fqv0euiEfpHavLZxqFNCQZWDv8HrY8nh1AIVRSMzxFBSql79XzCZ89IOBkgpY%2FZhPxHXY6LoxEIL%2BQUPPt%2FNuIFqOQkDTuJHsgdsNAeTDRPw58EAXNN0hZ95QJgtyjKOMAiiNNYqa1sd4%2BrpbFpkn4aRGfyzVl7wDNU6%2FzJ03iJhgkSUObN9XbOe80uIaBrTB3wIEDDdEfxIF09wsCQTLx6U9vU0cM%2B6lP1lb8tTeLfcZ39gQV10CJoThHWjNYQOo6A9Mg2B3SWubNxiHZL#polycard_client=search-desktop&is_advertising=true&searchVariation=MLC53823914&backend_model=search-backend&search_layout=grid&position=13&type=pad&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC3807287652&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_917873-MLA110436830739_042026-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Rx Mini Smartphone Android Ultrapequeño Para Estudiantes.,Rx,38071,,0,False,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=s8ke3RIVLqLmVPzyBXuyTBzdTayWnXh%2FgSD9b2H3iIAWJcN5Q26KTvO7ygNKSUQDzWmjVwLEkg8ApjbgaU4W0q0vLI9abB7Sy%2BoniDuGzn%2FtMLJzg8BG6WkwYdS9HwREr%2FEGcBRcDeWpyaoEX8ymhaecKREAHs1iH9gePo0wWt5cV1p%2F9p%2B8Di4%2F3iG3gdeUOIP0THMdei8aE%2F9nU5WAAxpmAONDzaRdcFT5NIxW7BK5KPBalkL%2FHm%2F3sQPXHCSfZzPMdp6RLKH8pmljYAMSHzjN1b4OOYjQNlDvlH3%2FcZBLjpQ6x4osYTvv667KmdOk8F1DFmrgOF%2F9nXTbRI9xgD2dArTvYTfc29lE%2BVpfnyZ1pbCjJ1pQgxkUW3Qjzz64k%2FDbT6m4r2zRE%2FuWsUz9qHc6rqzfJK8A8V8v1h%2FRVrsT7P5lNTmDnKdHbMQ2Hrh8xClniRuhjj%2FysRZE%2FKeqRi47MALArvhYs4SPXt0NutaETcDZpKJPJcQ6UFEjFJNXnJVWJ%2B%2BuvPWDF37hwk5zMqzBCJBUtviLZ0bkMQh6K82fB2X%2FrgE%2FVdEjPFy50cpl5cE1XSQnan%2FcMYAPbbhJ5oo7Ew03TlnLrL9dNtIKfMFxwsH2aD40O4lBDMroPsF849EpMHNXVDgpI3hmClvTpm1aOyuqPllWOJtrEa6WyOcRlpOBjxqGRtsPkPk5lbqwl5ZC2Tf4j6V5uYfk7ZNI9yZq0CG6L3mHjakg0Lm1DwFQrjDgxewa2GJbnuDA%2FjZSmvkYU2c1A4dQ1R2KIu7cfVsSE2dGrmX%2BANBlC0MBdGYIsE7JAd2Qc0tuDQ3w5FFtoaL9L5BxLtUDHthyGldr%2FHOqAPdOFgcT6SGrLbFjVjSh4984UDhnm0zF1rKQg%2BzK8T2%2FiRle%2BPv136ztKEbymOo%2FiGeAlhtV2vFS9gLg8eompJ%2Bpj1O%2Bw9wJg2eezZY%3D&searchVariation=184750061148#polycard_client=search-desktop&is_advertising=true&searchVariation=184750061148&backend_model=search-backend&search_layout=grid&position=14&type=pad&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d,https://http2.mlstatic.com/D_Q_NP_2X_865305-CBT90122410367_082025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Envío Rápido S25 Ultra Smartphone 4+64gb Con Lápiz Óptico,Envío,116455,116455.0,37,True,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=1YEhdyyp1JlJmxSNIJkF7vEyw5j5whBj9uE9lUE3HoprM%2BjScfatZ850f46WsuGWqyAoUPtUiPhrmjjBlwPFCkcPQyMuOOSYclcbpBVGEKImavq9vzeGPshN3OY3aOsghTx54uI7ml7d%2FOrKusj08MKP9j8KZ2%2FYQiO950w7nnyT%2FsHIttBvStht9B5xqG5e0AnPKhWEgO4N3c2QHDDgBkMvvoQHD%2Fu%2BDQhOxI9B48bV4Rg080eEXFjVHGxg67yeVUA%2FAjRngtW34QKBuajK44fdIm7hVII9OR4kI7spK1phiXSUueM61K3pxenx5eqjfsw2p6jRmOQJb2EJlJG9S6hBXpBX8N9pqXyJKsfjX%2F5bZR71sFoEc89q05oiQy9rC74fj3OQbtWZOZB4o%2Bdnq4lxH2N%2FwDlK39zWSVrcx0S6z0dX162bmZIROxGyDM3JCl2mnHfgOwbHOL15UydRDrSeUazyd4TStxvK38BrQfUoJdIN157NxrAttqjoP49Pec%2FLeVgBZC0zqBjTD40XwBsYNmk69b7wp4VS3VedAJamZeGns%2BNMR%2Buvu%2BLUv41Lbvj0fhxwFiwnFtVC%2BRs9TDNiiqry4ZP7wc05pt%2B0tcZyCnHjEXcWne%2B9IwgwOo0xQUDSilLp%2BqU4UX0sR8u1Eo0sWSIbhhzwkNck7X7L2nxHbOriBmbJLhD%2BSZ5jtApVldXNjdQw03i%2BADvMypa7OrBr84HLl1Qve8zTxVfYDZRI5h%2BH2k3kh56oTnZIbklti49S32B%2BrtHXWRzXLokl%2BjlIejyjulCUEbE%2FsTG3NpndJV2qIYZRofXNFEnCW5Q2ESMfj5b2iXiZqbc7w7IiPoGUfyTNEXc4uiaoW8WvZbkOiUG%2BF81fGGfHBDR7QGzziGak5%2BTt092JC0CF6x2Sh0R%2BP2OQ0t%2F%2FkRTEPJOmrRo9CVNrOtoZxZ7nNrs%2B7Q%3D%3D&searchVariation=192936549719#polycard_client=search-desktop&is_advertising=true&searchVariation=192936549719&backend_model=search-backend&search_layout=grid&position=15&type=pad&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d,https://http2.mlstatic.com/D_Q_NP_2X_868099-CBT105775262846_022026-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Mini Teléfono Inteligente Android Ultra Pequeño Para Estudia,Mini,38357,,0,False,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=Edhe%2BivIazZ6MnI3UgSMtyI5%2F4tcybHjwmSKoJ4OZxrDCjfkoB%2B%2FBxR1rrrTW4AQBNhHBWqDQ%2BYvdwMn0e6ZOzaL%2FH3GYDFcyUBcTFtB5EUGvR7DV%2FQIcy4OrRoBMLxD7B7434G4OZGglYGgWANnPUsQFl7qfv3ONYnGTi6llMtngvB0l7mM%2F7Ud9CaeUHDnnrfbR12xNJSjs6m%2BRFaGPEMu%2F1Xr8141sHQz%2FRqa%2FBoPCdXpzNhpHvp%2FXjX1EnsZvlEF6LIVPZCyFecmtCUCBVYG03XAB%2FhCH5tOck130vRLT8NpV%2B1jnZ%2FuX29D7vSith%2B5mjOdP70yGcSP7kdIVHADhq8d%2F%2BRzLVucfO%2BaSiNtYiKxM3y054o8IL73R60hxCwrnoIyFNdAil6BVcfhMQ28XEn8Z2aXPykqMUHjBXFFQ6IJ8lxCMOb3%2BTEhE95ypTMZJo40knzEdDpecjvJ%2BR2J3JaHpBJn9nl1DbmSlOSPPDBNae8qOjKI%2Fn6v3vSdxl5oeiv6fLmpNQJKwYEMcn2toDaFR2nSCDvC7lrRHeoqwf2QDQOZD4Xk8POC5elimU1zcPir1kH3La%2F7lTDNf9uxT35czlYuRUzqneLkrykZFTdKHl2ky%2BkJFEhe1XJ6NBzmoCThHP7tMLbdc5Miicm%2FRyWbEM24crbykbdKOAjcoUkH23U6mSaWCH%2FGFWVVrjm8utqDVYJKw7GzXvDjN9t74c4Dsa70kL1%2FHRDWXeU%2Fqx3cMRbX61SxsGVbYj2tPGrkze5oh8UahV5zSNvjgUCK5dgqQiGtNVnBF7VcR1gKTeAwmNTwEkvRCsFQ%2FcomJKEgk7FIR7niOCIgryicjKGD3Nn1rwEB8ceDwPtYTL8%2FMTB5nf9HIPFIJ3JLuhXfTibNniiOXE2p4%2FzB%2F4bQ2PUx2%2FAu6tA%2BdPGoEsGMO7jVIthsFl%2BQgYmiGesvxNugX%2BU%3D&searchVariation=184361275406#polycard_client=search-desktop&is_advertising=true&searchVariation=184361275406&backend_model=search-backend&search_layout=grid&position=16&type=pad&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d,https://http2.mlstatic.com/D_Q_NP_2X_998498-CBT88393270749_072025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Celular Adulto Mayor Senior Tercera Edad Teléfono Móvil Bt,Celular,73700,73700.0,17,True,https://www.mercadolibre.cl/celular-adulto-mayor-senior-tercera-edad-telefono-movil-bt/up/MLCU918270982#polycard_client=search-desktop&search_layout=grid&position=17&type=product&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC2688170886&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_833940-MLC94074923257_102025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Jykl Sjsj Teléfonos Inteligentes Android Baratos S24ultra,Jykl,49160,,0,False,https://www.mercadolibre.cl/sj-android-celulares-s24-ultra-50-pulgadas-barato-ram1gb-y-rom8gb-negro/p/MLC2027958986#polycard_client=search-desktop&search_layout=grid&position=18&type=product&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC1890845887&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_998066-MLM92250022059_092025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Mini Teléfono Inteligente Android Ultrapequeño Para Estudiar,Mini,29794,,0,False,https://www.mercadolibre.cl/znsj-mini-telefono-inteligente-android-ultrapequeno-para/p/MLC2048289698#polycard_client=search-desktop&search_layout=grid&position=19&type=product&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC3896425360&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_887174-CBT96202579564_102025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Teléfono Oppo Reno14 F 5G 12+256GB Verde Smartphone Cph2743,Teléfono,569990,569990.0,25,True,https://www.mercadolibre.cl/telefono-oppo-reno14-f-5g-12256gb-verde-smartphone-cph2743/p/MLC53823914#polycard_client=search-desktop&search_layout=grid&position=20&type=product&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC3807287652&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_917873-MLA110436830739_042026-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Nothing Phone (3a) 12gb Ram 256gb Rom Teléfono 5g Smartphone Snapdragon 7s Gen 3 Octa Core 6.77'' Amoled Pantalla 120hz 3000 Nits Nfc Bluetooth 5.4 Color BL,Nothing,499990,,0,False,https://www.mercadolibre.cl/nothing-phone-3a-12gb-ram-256gb-rom-telefono-5g-smartphone-snapdragon-7s-gen-3-octa-core-677-amoled-pantalla-120hz-3000-nits-nfc-bluetooth-54-color-bl/p/MLC50911062#polycard_client=search-desktop&search_layout=grid&position=21&type=product&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC3523322960&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_612847-MLA99994334364_122025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Ulefone Armor Series 27t pro celular imagenes termicas 24GB ram 256GB rom color negro,Ulefone,700734,700734.0,36,True,https://www.mercadolibre.cl/ulefone-armor-series-27t-pro-celular-imagenes-termicas-24gb-ram-256gb-rom-color-negro/p/MLC50605495#polycard_client=search-desktop&search_layout=grid&position=22&type=product&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC3037231164&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_911466-MLA104884474360_012026-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Oukitel Wp56 5g 24 (8+16) +256 Gb 16000 mAh Teléfono celular Dual Sim Mtk 7050 6.8 pulgadas FHD+ 1000 Lámpara De Camping Rugged Smartphone Altavoz/NFC,Oukitel,398028,398028.0,34,True,https://www.mercadolibre.cl/oukitel-wp56-5g-24-816-256-gb-16000-mah-telefono-celular-dual-sim-mtk-7050-68-pulgadas-fhd-1000-lampara-de-camping-rugged-smartphone-altavoznfc/p/MLC67134979#polycard_client=search-desktop&search_layout=grid&position=23&type=product&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC3804490330&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_871603-MLA109616515368_042026-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Teléfono Inteligente I14 Pro Max1tb+16 Gb Teléfono Inteligen,Teléfono,72098,,0,False,https://www.mercadolibre.cl/i14-pro-max1tb16gb-smartphone-android-81-smartphone/p/MLC2073174031#polycard_client=search-desktop&search_layout=grid&position=24&type=product&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC3860920028&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_997991-CBT110309910001_042026-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Mini Smartphone Android Ultrapequeño Para Estudiantes 2025,Mini,38357,,0,False,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=%2Bny9Mx5Whrhk07%2F9O4mz90HcYMAqrT0Rh%2FHN4Syc%2BbZRS%2FGKnHPxEMLy%2BSnEr2NXJVv0uWatRVtVSGtE2DbqLHc6RhPGTiwonPrIDyKIfOB%2B3o6HNImEnNWXeXT5RI2LccPEZP7QNq4EXdXe6FDMYSXyNeKwpmbtynEThl6u661a9NjznmGTHoAzMIcm2LKrW1LeOKGDiUu9Pn0xnIBqbBLdSwvghXIH13L%2BqgP6nztSVvZ%2Ft2cemzgDH5c1hC5hOnu1VzcNvNUWzV7az6Zy77TidujrXSyB%2BSKMBLOcetWv29vnnpb5KgmKoMDVCiFBAWb3YEUgiNoRe8lCIA%2BT8epGlE5UmBa1LrXixKdkPJfDqMeHBrw3nMowxxkqApiI3oOHm8eAC3HmWM95weaG4yyatL9GicR9wBzF8etOdSe%2BJ%2F0zaimaLN%2FxsPtBt1xHGrHObyTqQXfbDGgDTAzHlSwEeXrML3krOSS7cenlfr2LfZoITVH8g1UeOSuiVS1XqpkbbXsI39XJp6AGSKamkRFqABmPktFkYyOEQp3CTb2N4w1TRqwcRS%2FJKPZbBTcVuCScidb69MeYts83p7Jxev%2BEtIrG%2BLt0FT%2BbXRlkpavH6Rba9n%2FmJDMCvCycVAk73wDpF49oJlq6aAQmonxAdw4H%2BqHZ5%2B%2BXx3XBTeifGzGT7FC%2B1Nn1jOsei%2BvdDGrYXBO2H5YNdrjouBZYmmJseae6qhfWvww2YVL30%2BLealiZ36XC04VIUUejEBHqo4ViECBzsEkMZ0n3%2BOhc%2Bq%2B5jVrfFDCjda%2FgXELniUIJgghWBEyRjI%2F%2FMuZtUOvJNRVXUJIO4ORr8vRjxNm8%2BYd7q2431HrJYHs0xXqK8vyuP9r%2BdZ7PjUk0PL9fRDJVUGuvzpRZZY3l9UdQzl9lHijWCd9Xic9M%2BcmSRBrXm%2FfzweCPD19tETZkX3ycqe8nC4mu&searchVariation=184750024678#polycard_client=search-desktop&is_advertising=true&searchVariation=184750024678&backend_model=search-backend&search_layout=grid&position=25&type=pad&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d,https://http2.mlstatic.com/D_Q_NP_2X_958996-CBT89738328720_082025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Mini Teléfono Inteligente I17 Promax Cross Border Más Vendid,Mini,49384,,0,False,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=frkBty4yID2gLciN7dEcn9rrdSu0Wc6jpw32ALBKH6KHJ8ySLfskMv8HEaHwTy5C34cVoZbGTecYWyVz5rUxGURuPpiKqsZecKIf2dOmBXqLGi%2FxIpJwxLQkul2L9A6bcS1TVqbKYUzYquq4NeaaT%2B%2B6C0pORqduUJcsglnFkd6uVmMu0a81XYvPyUlbNhHf6NG0yZZMegn%2FKJ69%2BGPp2PPKXKEfsPVdMl380tH5kYozyUkcsc6Y%2BcMiSNtns5Fwubj%2FsDKfw1yYrjZIpNmrOkmpZfIpepOHJjy%2FAhTEqHzmjURnXlDwppC26BNT0EZ%2Fdl3K2YPFrRczTfRlGhTHab8Z%2FUl%2BTdzPciFlGn%2B7m2AVL587h2MhyUdzOFyyGWiwBmtGmbMRgnBFebFLoiIJstkcfv%2BKBgpKBRrgGaMmtAVs854YFyzJUaXeP4I37cRoBUqDtBhwsS1Hzcz2UmneqScZIo2RJjVtnk0gc9wMKx0UFT4gpGzRdO04CDaGr%2Fx7fqswoBAO8M3gneKGuy6XDwWGNHQuCRezY6ortWEB9M8hSZhgZrj6SKcOSeteG12lGfMjoAcQVQO9hwxs0JDzHPvs9TYH00pJSjMGVVh7IFtLh01QsQrGH4gpRjtiljUlrMYc18s841HVBkUkMqmAFhBepoce%2FrdnMKOGwqzr4%2Fu6KRdd5eVnu3yjIgtncyyFI0frzaW99JiPkEiImXSt2eh7Ax01vu5%2BwBjbWQ8szZmahIvI2j12N4k5xGlEwdsttwDziiIa%2FMdzdAMZPkBI1aKd96qaVDuu%2BGVRTHjRG8QJW%2BDIp0egF1Wza6MyxRtbp0%2B1Vdieq3pg5kYlmF18wd1rbxOqhMYkf2uM9OmHndMIFtX42RaGJ0mWXeng0HnnW0BJ3fODnGjc8ROAzUHwn77zpd%2FlGzDEQYo81UO9UFmULnWXGJICCOpJDvPljByUUJXw&searchVariation=188326952898#polycard_client=search-desktop&is_advertising=true&searchVariation=188326952898&backend_model=search-backend&search_layout=grid&position=26&type=pad&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d,https://http2.mlstatic.com/D_Q_NP_2X_861112-CBT102152356209_122025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Miniteléfono A19pro Android Smart 4g De 2 Gb+16 Gb,Miniteléfono,59884,,0,False,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=Q1cCJFuSTyHh4S5YbB5ORah%2Bxi07kLAvBTF8gzqhBUWNcYXydQXviaba6jIcj5rKWuxBSsmNPMbwscLqiqPA9v2RJbeP1SfK2SpYK8%2Bg5llws8gbWPTTu3vNfaWCVq0HdhKtNX18JOFPuDkqYiB7pVjHg4UUuI1pE6uVNqR5Fm4AfqAfIh3rFbjUgIQr6x1vsg%2F%2FSGOI6%2BYKX3tt%2B1MjsiNE1nijWx6lGZuLdR%2FDy%2BzljuttSdJEcpKRbWRprn1LWRUECMm3STHnacOayW7KwP5d61hZDZPe%2B5RWsQoFs5UCrP5sFujkboIF69gKTkdjcQbIWbY1FszUW%2FfOLD%2BUBWIambf5%2BFd%2B9Af72WKgb8ihkHR6txb3z0Q7s%2B7F6Ql9mHET1XBowQ%2BRWaiutVELKAjcpSsasCSQWjR0q81O29TDc53cjLQpNZ%2Fpk9HJCfLhn0i1IUbPsUoHmTGFellii83z7skxtdvuXaftgQGXUnn4%2F69rN0tvIcvkyOUAdfkcLIL8zounU5rfD%2Fb8YZvrMWRu9wUag90xJOiIzYlGcQS3YE5A5TJg8JBp6yi5H5y5SJIrEi93KMZ9R2A3JSGlKLzfyNkXYBwLSmeX3p8CkDtj8XYCSQATw6skFHwlK1u7XCIOzB1S5ZSXOoJiV%2BGV2lLYmArmCkbQRWRAca2UgF2iAMo1PyNVwn7mA%2BgqnpE9LMdmD6B5oCeuzmH9HbGjXuo7%2FYSblfh8dFsent9UvprniUftMXd3tbzlSqplNGelyNGPfIEouuqYfmiz848WEm6mXebLkix7XTj1JsLxephKfMI9GuQ2vsbxaZFxjn08ZSWv02Bc25IYDlz5839Q8%2FmUWE%2Bxh%2FOT166Ys0%2Bhu7vtmcDhLcrdMRqHjN7OEzu7SNi%2BDhz8Y6w968m7VvnOgt3rNS2d9Ba4ugaEdJw6V60OkBrQp%2F4x&searchVariation=189483888794#polycard_client=search-desktop&is_advertising=true&searchVariation=189483888794&backend_model=search-backend&search_layout=grid&position=27&type=pad&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d,https://http2.mlstatic.com/D_Q_NP_2X_667843-CBT105102011657_012026-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Sjkj Smartphone Android Sj Android Celulares 4g S25 Ultra,Sjkj,84571,,0,False,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=PDy8%2BMVhyGiqaP4emlOsV8hZuEDlZNmWrva3RnQ6UhLG61EVoHNjk9rH5%2FojYPfbT1NS6Omt1vYhbYOCzEUZRPrZ%2BrG0pBq189VztyCZJsQontyUDhW48csGummB1VJ01XAbog8CHa7VmV17CRuDcqC8X9O11mxom7hc61AmxilRVtWeituqP8ZSGb8SPRAZyBCdLDZzvIH8fMqWNjfVpY6XqqjLXyIIoTbL9y4aUR7VPOy7hM%2BT6uTWcxMRLXOAA%2FxI2jxxCsJy%2FOQalGePE%2B2QHh6BwkU%2Ffp5jGXVZl7HOzVbpGfJ37FmTGIFX7yaUNAbHaB1isVRmvMYmjXWzZU9tV5J0CnjbBlRk7DADUP45dk7tPBHPmEe%2FWpzHBNIgaNzjXBem9baAWMpAxSQHMQVosZ85z%2FkbQmm6gQgVFXIEmK%2Fbbh%2Fs1%2BOelr71PH9%2FMH5tsrzofDnCxIhoNG0UlXilxOIuFmx5nAeKCJTy7xvKISAFluRR5LLJFIm5gSUo0Y%2FU1qDcJOOq6UNKe4KU75qoAx2jU2kp9FsNbj3op3Va1%2BfYyjnYHZM5WgIc65Y15KrLtbTFjZx1kWi4HtQhCIBN0PrOqDkc2wyfq7LG1aoFgluDoqSUY6hCQ4sRPBQf%2FYqRpDDU3itRQRSTTNQnS7DcdoRIqdDK58IJHHFWqCE%2FSLJ1TwF46o9ecvQP%2BOOKV1uMnTtGPlZCfa6aC393dJMfXXbFMOp%2FPOVKMs7E5Omn0%2BF%2FAPnKTbi5EupoVUDCQFbeM9sk7oiCm9U9AXmATSfwRHLOp%2Be0y9akjdvaEvHeGrP10sD9mVyOID%2F6cH6UconF6Nl0aO1Ng2Bc%2B7Z3E%2B8kravZfj8dsFxUgVTXktowE4Hk2Vn3bNFzkPnahhJfqEYzPsOAYDbu3ElL%2BfnbNBb22C7dvAlZVUErMuqZt%2B81txsPAEKOPpwzNNvZLRbqttQ%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MLC2030767584&backend_model=search-backend&search_layout=grid&position=28&type=pad&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC3545728946&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_898407-MLM103322466290_012026-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Smartphones V27 5.45 En Baratos 3g 1+8gb Gris,Smartphones,81732,,0,False,https://www.mercadolibre.cl/smartphones-baratos-v27-545-en-3g-18gb-azul/p/MLC2022578811#polycard_client=search-desktop&search_layout=grid&position=29&type=product&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC1664674577&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_897081-CBT89661661455_082025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
,Smartphone 8849 Tank 2 Pro Rugged 12 Gb+512 Gb Android 14,Smartphone,663957,663957.0,21,True,https://www.mercadolibre.cl/8849-tank-2-pro-unihertz-con-proyector-24gb-512gb-telefono-a/p/MLC2065627245#polycard_client=search-desktop&search_layout=grid&position=30&type=product&tracking_id=0c4a042d-3c5f-49af-816f-29dbee50586d&wid=MLC2957087778&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_742927-CBT86982515110_072025-E.webp,2,2026-04-22T00:19:02.623400,E-Commerce,Valentina
